title,price,bedrooms,area,link,image,description
,3195,3,"66-89 Forest Ave, Ridgewood, NY",https://www.zillow.com/b/66-89-forest-ave-ridgewood-ny-9nDwqs/,,
,3250,0,"11-39 49th Ave, Long Island City, NY",https://www.zillow.com/b/1139-49th-ave-long-island-city-ny-CjFPQn/,,
,3750,,"271 Lenox Rd Unit 7-B, Brooklyn, NY 11226",https://www.zillow.com/homedetails/271-Lenox-Rd-UNIT-7-B-Brooklyn-NY-11226/2061671645_zpid/,,
,2895,,"32-06 35th Ave #D1, Astoria, NY 11106",https://www.zillow.com/homedetails/32-06-35th-Ave-D1-Astoria-NY-11106/2063492858_zpid/,,
,2695,,"537 W 49th St #4, New York, NY 10019",https://www.zillow.com/homedetails/537-W-49th-St-4-New-York-NY-10019/2080022777_zpid/,,
,4000,0,"30 Park Ave, New York, NY",https://www.zillow.com/b/30-park-ave-new-york-ny-CkCVBW/,,
,2500,,"349 E 61st St APT 2D, New York, NY 10065",https://www.zillow.com/homedetails/349-E-61st-St-APT-2D-New-York-NY-10065/2100480011_zpid/,,
,2850,,"16 Morgan Ave APT 1R, Brooklyn, NY 11237",https://www.zillow.com/homedetails/16-Morgan-Ave-APT-1R-Brooklyn-NY-11237/2100720860_zpid/,,
,3495,,"71 W 71st St APT 1F, New York, NY 10023",https://www.zillow.com/homedetails/71-W-71st-St-APT-1F-New-York-NY-10023/2104685233_zpid/,,
,6500,,"28 Bedford St APT 23, New York, NY 10014",https://www.zillow.com/homedetails/28-Bedford-St-APT-23-New-York-NY-10014/2109100529_zpid/,,
,3395,,"414 W 49th St APT 5A, New York, NY 10019",https://www.zillow.com/homedetails/414-W-49th-St-APT-5A-New-York-NY-10019/2109470586_zpid/,,
,3450,0,"137 E 38th St, New York, NY",https://www.zillow.com/b/137-e-38th-st-new-york-ny-ChgfQY/,,
,4095,0,"145 E 16th St, New York, NY",https://www.zillow.com/b/166-3rd-ave-new-york-ny-3Cvq/,,
,3195,,"516 E 6th St APT 5a, New York, NY 10009",https://www.zillow.com/homedetails/516-E-6th-St-APT-5A-New-York-NY-10009/2111573707_zpid/,,
,3200,,"230 E 87th St APT 1d, New York, NY 10128",https://www.zillow.com/homedetails/230-E-87th-St-APT-1D-New-York-NY-10128/2111593995_zpid/,,
,3700,,"1397 Greene Ave APT 1r, Brooklyn, NY 11237",https://www.zillow.com/homedetails/1397-Greene-Ave-APT-1R-Brooklyn-NY-11237/2111602409_zpid/,,
,6500,,"43 Jane St APT 5FE, New York, NY 10014",https://www.zillow.com/homedetails/43-Jane-St-APT-5FE-New-York-NY-10014/2113066808_zpid/,,
,4445,,"123 Bank St APT 590, New York, NY 10014",https://www.zillow.com/homedetails/123-Bank-St-APT-590-New-York-NY-10014/2116977990_zpid/,,
,3750,3,"102 Albemarle Rd, Brooklyn, NY",https://www.zillow.com/b/102-albemarle-rd-brooklyn-ny-Cm7Br8/,,
,7250,,"175 Adelphi St APT 3, Brooklyn, NY 11205",https://www.zillow.com/homedetails/175-Adelphi-St-APT-3-Brooklyn-NY-11205/2125062842_zpid/,,
,4095,,"265 E 78th St APT 4D, New York, NY 10075",https://www.zillow.com/homedetails/265-E-78th-St-APT-4D-New-York-NY-10075/2126450135_zpid/,,
,5795,,"50 Grand St APT 3R, New York, NY 10013",https://www.zillow.com/homedetails/50-Grand-St-APT-3R-New-York-NY-10013/2126721131_zpid/,,
,3650,3,"529 Broome St, New York, NY",https://www.zillow.com/b/116-avenue-of-the-americas-new-york-ny-Cqy5Gm/,,
,4300,0,"240 E 82nd St, New York, NY",https://www.zillow.com/b/240-e-82nd-st-new-york-ny-ChJmZH/,,
,8050,8,"266 W 96th St, New York, NY",https://www.zillow.com/b/266-w-96th-st-new-york-ny-CkCWcq/,,
,3585,0,"65 Dupont St, Brooklyn, NY",https://www.zillow.com/b/65-dupont-st-brooklyn-ny-Cp2HWG/,,
,6999,,"53 Stone St #5Y, New York, NY 10004",https://www.zillow.com/homedetails/53-Stone-St-5Y-New-York-NY-10004/461525321_zpid/,,
,4300,0,"685 1st Ave, New York, NY",https://www.zillow.com/apartments/new-york-ny/685-first-avenue-rentals/97R6TJ/,,
,4220,4,"4705 Center Blvd, Long Island City, NY",https://www.zillow.com/b/4705-center-blvd-long-island-city-ny-ChQQRv/,,
,5200,,"125 Ocean Ave APT 4A, Brooklyn, NY 11225",https://www.zillow.com/homedetails/125-Ocean-Ave-APT-4A-Brooklyn-NY-11225/83127192_zpid/,,
,3000,3,"210 E 88th St, New York, NY",https://www.zillow.com/b/210-e-88th-st-new-york-ny-2FdZ/,,
,3595,,"26 E 19th St APT 4C, Brooklyn, NY 11226",https://www.zillow.com/homedetails/26-E-19th-St-APT-4C-Brooklyn-NY-11226/320253827_zpid/,,
,3995,,"91 Attorney St APT 1C, New York, NY 10002",https://www.zillow.com/homedetails/91-Attorney-St-APT-1C-New-York-NY-10002/439081380_zpid/,,
,3500,,"227 W 15th St #19A, New York, NY 10011",https://www.zillow.com/homedetails/227-W-15th-St-19A-New-York-NY-10011/461524609_zpid/,,
,5999,,"217 Boerum St #3L, Brooklyn, NY 11206",https://www.zillow.com/homedetails/217-Boerum-St-3L-Brooklyn-NY-11206/461524714_zpid/,,
,4200,0,"175 E 96th St, New York, NY",https://www.zillow.com/b/the-monterey-new-york-ny-5XjKkL/,,
,3800,,"82 Jefferson St #1H, Brooklyn, NY 11206",https://www.zillow.com/homedetails/82-Jefferson-St-1H-Brooklyn-NY-11206/461525313_zpid/,,
,4600,,"150 Eagle St APT 3N, Brooklyn, NY 11222",https://www.zillow.com/homedetails/150-Eagle-St-APT-3N-Brooklyn-NY-11222/2062912682_zpid/,,
,3195,,"554 Onderdonk Ave #2F, Ridgewood, NY 11385",https://www.zillow.com/homedetails/554-Onderdonk-Ave-2F-Ridgewood-NY-11385/2065638465_zpid/,,
,4700,,"4005 Crescent St #5A, Long Island City, NY 11101",https://www.zillow.com/homedetails/4005-Crescent-St-5A-Long-Island-City-NY-11101/2066783640_zpid/,,
,2900,2,"471 Evergreen Ave, Brooklyn, NY",https://www.zillow.com/b/471-evergreen-ave-brooklyn-ny-97cghv/,,
,4200,0,"555 10th Ave, New York, NY",https://www.zillow.com/b/555-10th-ave-new-york-ny-CkCXFd/,,
,7500,,"122 Nassau St Floor 3, New York, NY 10038",https://www.zillow.com/homedetails/122-Nassau-St-FLOOR-3-New-York-NY-10038/2081221193_zpid/,,
,3875,0,"235 W 48th St, New York, NY",https://www.zillow.com/b/the-ritz-plaza-new-york-ny-5XjJHz/,,
,5444,,"220 N 10th St APT 2J, Brooklyn, NY 11211",https://www.zillow.com/homedetails/220-N-10th-St-APT-2J-Brooklyn-NY-11211/2109468220_zpid/,,
,3900,,"565 Putnam Ave APT 1, Brooklyn, NY 11221",https://www.zillow.com/homedetails/565-Putnam-Ave-APT-1-Brooklyn-NY-11221/2110556012_zpid/,,
,3595,0,"306 Gold St, Brooklyn, NY",https://www.zillow.com/b/306-gold-st-brooklyn-ny-ChR7JX/,,
,2000,,"3000 Valentine Ave #Lo2, Bronx, NY 10458",https://www.zillow.com/homedetails/3000-Valentine-Ave-LO2-Bronx-NY-10458/244436562_zpid/,,
,3900,0,"7 E 14th St, New York, NY",https://www.zillow.com/b/the-victoria-new-york-ny-5Xj5kM/,,
,2850,0,"25 Tudor City Pl, New York, NY",https://www.zillow.com/b/25-tudor-city-pl-new-york-ny-CkBhWq/,,
,3200,,"288 W 236th St Floor 2, Bronx, NY 10463",https://www.zillow.com/homedetails/288-W-236th-St-FLOOR-2-Bronx-NY-10463/374897337_zpid/,,
,3225,,"419 E 135th St #1C, Bronx, NY 10454",https://www.zillow.com/homedetails/419-E-135th-St-1C-Bronx-NY-10454/456954441_zpid/,,
,2200,,"35-44 28th St #3D, Astoria, NY 11106",https://www.zillow.com/homedetails/35-44-28th-St-3D-Astoria-NY-11106/461524629_zpid/,,
,2400,,"2462 64th St #2R, Brooklyn, NY 11204",https://www.zillow.com/homedetails/2462-64th-St-2R-Brooklyn-NY-11204/461524717_zpid/,,
,2995,,"237 E 53rd St #5CI, New York, NY 10022",https://www.zillow.com/homedetails/237-E-53rd-St-5CI-New-York-NY-10022/461525025_zpid/,,
,3695,,"199 Malcolm X Blvd APT 3, Brooklyn, NY 11221",https://www.zillow.com/homedetails/199-Malcolm-X-Blvd-APT-3-Brooklyn-NY-11221/461525026_zpid/,,
,8550,,"266 W 96th St #Penthouse 3, New York, NY 10025",https://www.zillow.com/homedetails/266-W-96th-St-PENTHOUSE-3-New-York-NY-10025/461525028_zpid/,,
,7000,,"46 Marcy Ave APT 4, Brooklyn, NY 11211",https://www.zillow.com/homedetails/46-Marcy-Ave-APT-4-Brooklyn-NY-11211/461525029_zpid/,,
,2999,,"114-62 Merrick Blvd #2U, Jamaica, NY 11434",https://www.zillow.com/homedetails/114-62-Merrick-Blvd-2U-Jamaica-NY-11434/461525031_zpid/,,
,3299,,"114-60 Merrick Blvd #2E, Jamaica, NY 11434",https://www.zillow.com/homedetails/114-60-Merrick-Blvd-2E-Jamaica-NY-11434/461525064_zpid/,,
,4890,0,"311 W 50th St, New York, NY",https://www.zillow.com/b/311-w-50th-st-new-york-ny-Ckcmmn/,,
,3450,,"716 Jefferson Ave #D3, Brooklyn, NY 11221",https://www.zillow.com/homedetails/716-Jefferson-Ave-D3-Brooklyn-NY-11221/2055557356_zpid/,,
,3850,,"305 E 78th St #2A, New York, NY 10075",https://www.zillow.com/homedetails/305-E-78th-St-2A-New-York-NY-10075/2063388428_zpid/,,
,4500,,"200 W 54th St APT 6L, New York, NY 10019",https://www.zillow.com/homedetails/200-W-54th-St-APT-6L-New-York-NY-10019/2071235994_zpid/,,
,2600,,"33-36 29th St #100, Astoria, NY 11106",https://www.zillow.com/homedetails/33-36-29th-St-100-Astoria-NY-11106/2078612637_zpid/,,
,5499,,"234 N 11th St APT 3B, Brooklyn, NY 11211",https://www.zillow.com/homedetails/234-N-11th-St-APT-3B-Brooklyn-NY-11211/2079446030_zpid/,,
,2839,2,"35 Claver Pl, Brooklyn, NY",https://www.zillow.com/b/35-claver-pl-brooklyn-ny-CmNPcF/,,
,3400,,"615 W 136th St APT 11, New York, NY 10031",https://www.zillow.com/homedetails/615-W-136th-St-APT-11-New-York-NY-10031/2092992500_zpid/,,
,2595,,"542 E 79th St APT 5D, New York, NY 10075",https://www.zillow.com/homedetails/542-E-79th-St-APT-5D-New-York-NY-10075/2104773621_zpid/,,
,1900,0,"411 E 118th St, New York, NY",https://www.zillow.com/b/411-e-118th-st-new-york-ny-CnY2Jv/,,
,2499,,"501 E 78th St APT 3B, New York, NY 10075",https://www.zillow.com/homedetails/501-E-78th-St-APT-3B-New-York-NY-10075/2108687103_zpid/,,
,3595,,"207 E 37th St APT 3d, New York, NY 10016",https://www.zillow.com/homedetails/207-E-37th-St-APT-3D-New-York-NY-10016/2111574817_zpid/,,
,3550,,"217 E 59th St APT 3F, New York, NY 10022",https://www.zillow.com/homedetails/217-E-59th-St-APT-3F-New-York-NY-10022/2113000176_zpid/,,
,3595,0,"488 7th Ave, New York, NY",https://www.zillow.com/b/488-7th-ave-new-york-ny-CkBRsH/,,
,5800,,"2730 Edgehill Ave, Bronx, NY 10463",https://www.zillow.com/homedetails/2730-Edgehill-Ave-Bronx-NY-10463/29851615_zpid/,,
,3350,0,"151 S Elliott Pl, Brooklyn, NY",https://www.zillow.com/b/151-s-elliott-pl-brooklyn-ny-CmnpZN/,,
,3700,3,"526 Baltic St, Brooklyn, NY",https://www.zillow.com/b/526-baltic-st-brooklyn-ny-CnhWMS/,,
,2500,0,"15310 88th Ave, Jamaica, NY",https://www.zillow.com/apartments/jamaica-ny/the-88/Cj3RCL/,,
,3300,,"23-72 24th St #1C, Astoria, NY 11105",https://www.zillow.com/homedetails/23-72-24th-St-1C-Astoria-NY-11105/461523387_zpid/,,
,2995,0,"1524 Sheepshead Bay Rd, Brooklyn, NY",https://www.zillow.com/apartments/brooklyn-ny/avalon-brooklyn-bay/579X/,,
,6034,6,"237 11th St, Brooklyn, NY",https://www.zillow.com/b/237-11th-st-brooklyn-ny-CkBMvy/,,
,9500,9,"15 Hudson Yards, New York, NY",https://www.zillow.com/b/15-hudson-yards-new-york-ny-9qJ7gb/,,
,3970,,"572 5th Ave APT 4D, Brooklyn, NY 11215",https://www.zillow.com/homedetails/572-5th-Ave-APT-4D-Brooklyn-NY-11215/2106378658_zpid/,,
,4850,4,"124 W 60th St, New York, NY",https://www.zillow.com/b/124-w-60th-st-new-york-ny-CjGnvc/,,
,4000,0,"250 E 54th St, New York, NY",https://www.zillow.com/b/the-mondrian-new-york-ny-4C52/,,
,3995,3,"455 Main St, New York, NY",https://www.zillow.com/b/riverwalk-place-new-york-ny-9NTb/,,
,3900,3,"415 Main St, New York, NY",https://www.zillow.com/b/415-main-st-new-york-ny-CpYzpV/,,
,3000,,"2288 Atlantic Ave #2B, Brooklyn, NY 11233",https://www.zillow.com/homedetails/2288-Atlantic-Ave-2B-Brooklyn-NY-11233/439193028_zpid/,,
,2111,0,"329 E 132nd St, Bronx, NY",https://www.zillow.com/b/329-e-132nd-st-bronx-ny-Ch4Z9r/,,
,19000,,"263 W End Ave Unit Ph22b, New York, NY 10023",https://www.zillow.com/homedetails/263-W-End-Ave-UNIT-PH22B-New-York-NY-10023/444507116_zpid/,,
,9500,9,"815 Broadway, New York, NY",https://www.zillow.com/b/la-maison-collette-new-york-ny-3rPd/,,
,2500,,"99-47 63rd Rd #3, Rego Park, NY 11374",https://www.zillow.com/homedetails/99-47-63rd-Rd-3-Rego-Park-NY-11374/461165125_zpid/,,
,7500,,"133 Carlton Ave #3F, Brooklyn, NY 11205",https://www.zillow.com/homedetails/133-Carlton-Ave-3F-Brooklyn-NY-11205/461523371_zpid/,,
,3850,0,"555 38th St, New York, NY",https://www.zillow.com/b/476-11th-ave-new-york-ny-CkCVyY/,,
,3000,,"30-82 Crescent St #2C, Astoria, NY 11102",https://www.zillow.com/homedetails/30-82-Crescent-St-2C-Astoria-NY-11102/461524105_zpid/,,
,3200,3,"919 Park Pl, Brooklyn, NY",https://www.zillow.com/b/919-park-pl-brooklyn-ny-CqH8Gw/,,
,3000,,"1469 Saint Nicholas Ave #B2, New York, NY 10033",https://www.zillow.com/homedetails/1469-Saint-Nicholas-Ave-B2-New-York-NY-10033/461524135_zpid/,,
,3650,,"503 E 6th St APT 3R, New York, NY 10009",https://www.zillow.com/homedetails/503-E-6th-St-APT-3R-New-York-NY-10009/2054223058_zpid/,,
,3450,3,"841 Dekalb Ave, Brooklyn, NY",https://www.zillow.com/b/841-dekalb-ave-brooklyn-ny-3c6V/,,
,4400,,"858 9th Ave APT 2R, New York, NY 10019",https://www.zillow.com/homedetails/858-9th-Ave-APT-2R-New-York-NY-10019/2091610456_zpid/,,
,4995,4,"10 Rutgers St, New York, NY",https://www.zillow.com/apartments/manhattan-ny/10-rutgers/5Xj6ps/,,
,4638,,"424 Bedford Ave APT 8B, Brooklyn, NY 11249",https://www.zillow.com/homedetails/424-Bedford-Ave-APT-8B-Brooklyn-NY-11249/2102029757_zpid/,,
,3495,0,"230 W 55th St, New York, NY",https://www.zillow.com/b/230-w-55th-st-new-york-ny-ChcpSt/,,
,7000,,"45 Vernon Ave #2, Brooklyn, NY 11206",https://www.zillow.com/homedetails/45-Vernon-Ave-2-Brooklyn-NY-11206/2110806547_zpid/,,
,4950,,"331 E 33rd St APT 5a, New York, NY 10016",https://www.zillow.com/homedetails/331-E-33rd-St-APT-5A-New-York-NY-10016/2111176936_zpid/,,
,7250,7,"150 E 57th St, New York, NY",https://www.zillow.com/b/150-e-57th-st-new-york-ny-5XjKmW/,,
,3750,,"12 E 86th St APT 1125, New York, NY 10028",https://www.zillow.com/homedetails/12-E-86th-St-APT-1125-New-York-NY-10028/2114611209_zpid/,,
,3600,,"82 E 7th St APT 2, New York, NY 10003",https://www.zillow.com/homedetails/82-E-7th-St-APT-2-New-York-NY-10003/2120111226_zpid/,,
,4300,,"55 W 14th St APT 17E, New York, NY 10011",https://www.zillow.com/homedetails/55-W-14th-St-APT-17E-New-York-NY-10011/2120772245_zpid/,,
,3700,0,"100 W 93rd St, New York, NY",https://www.zillow.com/b/100-west-new-york-ny-7FDg/,,
,5000,,"492 Amsterdam Ave APT 2N, New York, NY 10024",https://www.zillow.com/homedetails/492-Amsterdam-Ave-APT-2N-New-York-NY-10024/244856796_zpid/,,
,5159,0,"60 E 12th St, New York, NY",https://www.zillow.com/b/60-e-12th-st-new-york-ny-ChZ2bp/,,
,4800,,"416 E 117th St #Penthouse 7a, New York, NY 10035",https://www.zillow.com/homedetails/416-E-117th-St-PENTHOUSE-7A-New-York-NY-10035/446979181_zpid/,,
,4700,,"328 E 4th St #A, New York, NY 10009",https://www.zillow.com/homedetails/328-E-4th-St-A-New-York-NY-10009/447104539_zpid/,,
,4600,,"108 Stanton St APT 5D, New York, NY 10002",https://www.zillow.com/homedetails/108-Stanton-St-APT-5D-New-York-NY-10002/449040030_zpid/,,
,4495,,"82-86 W Washington Pl #2A, New York, NY 10011",https://www.zillow.com/homedetails/82-86-W-Washington-Pl-2A-New-York-NY-10011/449432990_zpid/,,
,2500,,"27-21 23rd St #4Z, Astoria, NY 11102",https://www.zillow.com/homedetails/27-21-23rd-St-4Z-Astoria-NY-11102/450152071_zpid/,,
,4995,0,"50 Murray St, New York, NY",https://www.zillow.com/b/50-murray-st-new-york-ny-ChfmrB/,,
,4950,,"1 Sullivan Pl APT 10D, Brooklyn, NY 11225",https://www.zillow.com/homedetails/1-Sullivan-Pl-APT-10D-Brooklyn-NY-11225/461523378_zpid/,,
,1750,,"312 Willis Ave #3B, Bronx, NY 10454",https://www.zillow.com/homedetails/312-Willis-Ave-3B-Bronx-NY-10454/461523390_zpid/,,
,3500,,"25-78 38th St #1R, Astoria, NY 11103",https://www.zillow.com/homedetails/25-78-38th-St-1R-Astoria-NY-11103/461523401_zpid/,,
,4650,,"207 E 30th St #9GI, New York, NY 10016",https://www.zillow.com/homedetails/207-E-30th-St-9GI-New-York-NY-10016/461523418_zpid/,,
,2950,0,"220 W 104th St, New York, NY",https://www.zillow.com/b/220-w-104th-st-new-york-ny-ChQtdt/,,
,6300,,"918 Pacific St APT 4, Brooklyn, NY 11238",https://www.zillow.com/homedetails/918-Pacific-St-APT-4-Brooklyn-NY-11238/461524134_zpid/,,
,4999,,"104 Graham Ave #4L, Brooklyn, NY 11206",https://www.zillow.com/homedetails/104-Graham-Ave-4L-Brooklyn-NY-11206/2053613152_zpid/,,
,3100,,"1140 Dean St #3A, Brooklyn, NY 11216",https://www.zillow.com/homedetails/1140-Dean-St-3A-Brooklyn-NY-11216/2054716703_zpid/,,
,2999,,"200 Graham Ave Floor 3, Brooklyn, NY 11206",https://www.zillow.com/homedetails/200-Graham-Ave-FLOOR-3-Brooklyn-NY-11206/2063243298_zpid/,,
,4500,,"135 W 24th St APT 6C, New York, NY 10011",https://www.zillow.com/homedetails/135-W-24th-St-APT-6C-New-York-NY-10011/2068549288_zpid/,,
,2375,,"1093 Dean St #5, Brooklyn, NY 11216",https://www.zillow.com/homedetails/1093-Dean-St-5-Brooklyn-NY-11216/2069150064_zpid/,,
,2100,,"26-52 29th St #1A, Astoria, NY 11102",https://www.zillow.com/homedetails/26-52-29th-St-1A-Astoria-NY-11102/2069154883_zpid/,,
,3200,0,"325 Lafayette Ave, Brooklyn, NY",https://www.zillow.com/b/325-lafayette-ave-brooklyn-ny-97dpXX/,,
,4300,4,"236 E 47th St, New York, NY",https://www.zillow.com/b/the-club-at-turtle-bay-new-york-ny-CkBRGM/,,
,2600,,"2335 Broadway #6H, Astoria, NY 11106",https://www.zillow.com/homedetails/2335-Broadway-6H-Astoria-NY-11106/2097253991_zpid/,,
,6995,,"21 E 1st St APT 401, New York, NY 10003",https://www.zillow.com/homedetails/21-E-1st-St-APT-401-New-York-NY-10003/2098059605_zpid/,,
,5895,,"142 W 76th St APT 4, New York, NY 10023",https://www.zillow.com/homedetails/142-W-76th-St-APT-4-New-York-NY-10023/2102306480_zpid/,,
,5000,,"343 W 16th St APT 3f, New York, NY 10011",https://www.zillow.com/homedetails/343-W-16th-St-APT-3F-New-York-NY-10011/2111401493_zpid/,,
,5100,0,"95 Christopher St, New York, NY",https://www.zillow.com/b/95-christopher-st-new-york-ny-265j/,,
,3600,,"59 W 8th St APT 4B, New York, NY 10011",https://www.zillow.com/homedetails/59-W-8th-St-APT-4B-New-York-NY-10011/2115556252_zpid/,,
,3630,0,"300 E 46th St, New York, NY",https://www.zillow.com/b/300-e-46th-st-new-york-ny-2CdL/,,
,6995,6,"303 Broome St, New York, NY",https://www.zillow.com/b/303-broome-st-new-york-ny-97QJDq/,,
,2700,,"152 Wilson Ave APT 3R, Brooklyn, NY 11237",https://www.zillow.com/homedetails/152-Wilson-Ave-APT-3R-Brooklyn-NY-11237/2122952653_zpid/,,
,3995,,"118 E 4th St APT 3, New York, NY 10003",https://www.zillow.com/homedetails/118-E-4th-St-APT-3-New-York-NY-10003/2125141302_zpid/,,
,4500,,"235 E 13th St APT 5A, New York, NY 10003",https://www.zillow.com/homedetails/235-E-13th-St-APT-5A-New-York-NY-10003/2127039070_zpid/,,
,3102,3,"6260 99th St, Rego Park, NY",https://www.zillow.com/b/6260-99th-st-rego-park-ny-Cgr3Pr/,,
,4400,4,"305 Harman St, Brooklyn, NY",https://www.zillow.com/b/305-harman-st-brooklyn-ny-97dkhM/,,
,7000,,"228 Berry St #302J, Brooklyn, NY 11249",https://www.zillow.com/homedetails/228-Berry-St-302J-Brooklyn-NY-11249/461522466_zpid/,,
,3500,,"31-19 37th Ave #3D, Astoria, NY 11106",https://www.zillow.com/homedetails/31-19-37th-Ave-3D-Astoria-NY-11106/2055240960_zpid/,,
,5000,,"45-57 Davis St #520, Long Island City, NY 11101",https://www.zillow.com/homedetails/45-57-Davis-St-520-Long-Island-City-NY-11101/2056351178_zpid/,,
,4800,,"63 Duffield St #1B, Brooklyn, NY 11201",https://www.zillow.com/homedetails/63-Duffield-St-1B-Brooklyn-NY-11201/2058437539_zpid/,,
,4575,4,"550 W 54th St, New York, NY",https://www.zillow.com/apartments/new-york-ny/mercedes-house/5XT5td/,,
,2999,,"496 W 133rd St APT 3E, New York, NY 10027",https://www.zillow.com/homedetails/496-W-133rd-St-APT-3E-New-York-NY-10027/2121964888_zpid/,,
,5800,5,"247 W 46th St, New York, NY",https://www.zillow.com/b/platinum-new-york-ny-3GQ7/,,
,23000,,"875 5th Ave #9GH, New York, NY 10065",https://www.zillow.com/homedetails/875-5th-Ave-9GH-New-York-NY-10065/244708024_zpid/,,
,2800,,"10923 71st Rd APT 6E, Flushing, NY 11375",https://www.zillow.com/homedetails/10923-71st-Rd-APT-6E-Flushing-NY-11375/245379792_zpid/,,
,7500,,"30 E 31st St #7B, New York, NY 10016",https://www.zillow.com/homedetails/30-E-31st-St-7B-New-York-NY-10016/338595256_zpid/,,
,4300,,"303 Wythe Ave #210, Brooklyn, NY 11249",https://www.zillow.com/homedetails/303-Wythe-Ave-210-Brooklyn-NY-11249/346382150_zpid/,,
,3585,3,"230 W 126th St, New York, NY","https://www.zillow.com/b/230-w-126th-st-new-york-ny/40.809975,-73.94863_ll/",,
,4500,4,"225 E 63rd St, New York, NY",https://www.zillow.com/apartments/new-york-ny/renoir-house/5Xjjjc/,,
,4700,4,"350 W 44th St, New York, NY",https://www.zillow.com/b/lightsquare-condominium-new-york-ny-295M/,,
,4000,,"870 Prospect Pl APT 2, Brooklyn, NY 11216",https://www.zillow.com/homedetails/870-Prospect-Pl-APT-2-Brooklyn-NY-11216/459669459_zpid/,,
,3955,3,"645 Park Pl, Brooklyn, NY",https://www.zillow.com/b/645-park-pl-brooklyn-ny-97cFt5/,,
,4350,,"189 Claremont Ave APT 35, New York, NY 10027",https://www.zillow.com/homedetails/189-Claremont-Ave-APT-35-New-York-NY-10027/461522474_zpid/,,
,6200,6,"20 Beekman Pl, New York, NY",https://www.zillow.com/b/20-beekman-pl-new-york-ny-ChV8t5/,,
,6997,,"321 Avenue C APT 6G, New York, NY 10009",https://www.zillow.com/homedetails/321-Avenue-C-APT-6G-New-York-NY-10009/2054754436_zpid/,,
,5496,5,"332 E 19th St, New York, NY",https://www.zillow.com/b/332-e-19th-st-new-york-ny-CkBMkQ/,,
,2950,,"359 E 19th St APT 3F, New York, NY 10003",https://www.zillow.com/homedetails/359-E-19th-St-APT-3F-New-York-NY-10003/2104117201_zpid/,,
,1950,,"686 Beck St APT 2, Bronx, NY 10455",https://www.zillow.com/homedetails/686-Beck-St-APT-2-Bronx-NY-10455/448187065_zpid/,,
,3150,3,"860 Macon St, Brooklyn, NY",https://www.zillow.com/b/860-macon-st-brooklyn-ny-ChRZQT/,,
,2487,0,"1398 Fulton Ave, Bronx, NY",https://www.zillow.com/b/1398-fulton-ave-bronx-ny-2VMT/,,
,6850,,"12 E 22nd St Unit Phf, New York, NY 10010",https://www.zillow.com/homedetails/12-E-22nd-St-UNIT-PHF-New-York-NY-10010/461522349_zpid/,,
,4800,,"3 Lexington Ave #3C, Brooklyn, NY 11238",https://www.zillow.com/homedetails/3-Lexington-Ave-3C-Brooklyn-NY-11238/461522377_zpid/,,
,2100,,"527 E 147th St #2A, Bronx, NY 10455",https://www.zillow.com/homedetails/527-E-147th-St-2A-Bronx-NY-10455/461522433_zpid/,,
,6495,6,"119 Christopher St, New York, NY",https://www.zillow.com/b/119-christopher-st-new-york-ny-Cm7shB/,,
,2899,,"150-01 88th Ave #124, Jamaica, NY 11432",https://www.zillow.com/homedetails/150-01-88th-Ave-124-Jamaica-NY-11432/461522459_zpid/,,
,3650,,"35 Carmine St APT 16, New York, NY 10014",https://www.zillow.com/homedetails/35-Carmine-St-APT-16-New-York-NY-10014/461522462_zpid/,,
,7646,,"452 Dean St APT 2, Brooklyn, NY 11217",https://www.zillow.com/homedetails/452-Dean-St-APT-2-Brooklyn-NY-11217/461522465_zpid/,,
,2600,0,"5 Tudor City Pl, New York, NY",https://www.zillow.com/b/5-tudor-city-pl-new-york-ny-CjkNYj/,,
,1900,,"2177 3rd Ave #5S, New York, NY 10035",https://www.zillow.com/homedetails/2177-3rd-Ave-5S-New-York-NY-10035/461522473_zpid/,,
,3048,,"164-03 89th Ave #207, Jamaica, NY 11432",https://www.zillow.com/homedetails/164-03-89th-Ave-207-Jamaica-NY-11432/461522475_zpid/,,
,5440,,"25 Skillman Ave #202D, Brooklyn, NY 11211",https://www.zillow.com/homedetails/25-Skillman-Ave-202D-Brooklyn-NY-11211/461522476_zpid/,,
,4200,,"475 42nd St, Brooklyn, NY 11232",https://www.zillow.com/homedetails/475-42nd-St-Brooklyn-NY-11232/461522479_zpid/,,
,3650,,"25-86 43rd St #2A, Astoria, NY 11103",https://www.zillow.com/homedetails/25-86-43rd-St-2A-Astoria-NY-11103/2071154861_zpid/,,
,6000,,"100 2nd Ave #4, New York, NY 10003",https://www.zillow.com/homedetails/100-2nd-Ave-4-New-York-NY-10003/2076955993_zpid/,,
,4850,,"114 Mulberry St #301, New York, NY 10013",https://www.zillow.com/homedetails/114-Mulberry-St-301-New-York-NY-10013/2076957134_zpid/,,
,6375,,"125 Riverside Dr APT 1C, New York, NY 10024",https://www.zillow.com/homedetails/125-Riverside-Dr-APT-1C-New-York-NY-10024/2081914806_zpid/,,
,5100,,"244 E 7th St APT 1, New York, NY 10009",https://www.zillow.com/homedetails/244-E-7th-St-APT-1-New-York-NY-10009/2085938366_zpid/,,
,2850,,"233 E 80th St APT 4B, New York, NY 10075",https://www.zillow.com/homedetails/233-E-80th-St-APT-4B-New-York-NY-10075/2093347555_zpid/,,
